"datetime","ph","orp","tempf","turb","cond","algae","toc","uva254","trypto_interp","label1","label2","set"
2019-04-24 10:45:00,8.19999980926514,834,61.0999984741211,0.237666666507721,877,0.0288577675819397,2.71582007408142,0.059860784560442,929,"normal","normal","train"
2019-04-24 11:00:00,8.19999980926514,834,61.2999992370605,0.229999989271164,874.700012207031,0.0834186375141144,2.71571207046509,0.0597309246659279,929,"normal","normal","train"
2019-04-24 11:15:00,8.19999980926514,834,61.2999992370605,0.237666666507721,874,0.0383310839533806,2.71061229705811,0.0596046634018421,929,"normal","normal","train"
2019-04-24 11:30:00,8.19999980926514,834,61.2999992370605,0.239999994635582,875.866638183594,0.0523267723619938,2.74762868881226,0.0604128651320934,929,"normal","normal","train"
2019-04-24 11:45:00,8.19999980926514,834,61.5999984741211,0.227666661143303,874,0.0255486965179443,2.69518351554871,0.0590667016804218,929.666666666667,"normal","normal","train"
2019-04-24 12:00:00,8.19999980926514,834,61.5999984741211,0.229999989271164,874,0.0493566617369652,2.75643467903137,0.0606356970965862,930,"normal","normal","train"
2019-04-24 12:15:00,8.19999980926514,834,61.7999992370605,0.239999994635582,874,0.0484450571238995,2.7576801776886,0.0606356970965862,930,"normal","normal","train"
2019-04-24 12:30:00,8.19999980926514,830.933349609375,61.7999992370605,0.229999989271164,874,0.0448369756340981,2.76166796684265,0.0606506913900375,930,"normal","normal","train"
2019-04-24 12:45:00,8.19999980926514,830.933349609375,61.7999992370605,0.239999994635582,874,0.0484499409794807,2.75648546218872,0.0606852881610394,929.333333333333,"normal","normal","train"
2019-04-24 13:00:00,8.19999980926514,834,61.7999992370605,0.239999994635582,874,0.0436932481825352,2.76798033714294,0.0609102137386799,931,"normal","normal","train"
2019-04-24 13:15:00,8.1924991607666,830,62,0.249999985098839,874,0.0468798987567425,2.76114392280579,0.060677744448185,929.333333333333,"normal","normal","train"
2019-04-24 13:30:00,8.1899995803833,830,62,0.239999994635582,872.5,0.049668226391077,2.76380348205566,0.0607349574565887,930.666666666667,"normal","normal","train"
2019-04-24 13:45:00,8.1899995803833,830,62.3999977111816,0.239999994635582,874,0.0434767380356789,2.77133178710938,0.0608642846345901,930,"normal","normal","train"
2019-04-24 14:00:00,8.1899995803833,830,62.7000007629395,0.259999990463257,867,0.0416318252682686,2.76544189453125,0.0608147867023945,927.666666666667,"normal","normal","train"
2019-04-24 14:15:00,8.1899995803833,830,63.0999984741211,0.239999994635582,867,0.045250665396452,2.76641488075256,0.0608707591891289,926.333333333333,"normal","normal","train"
2019-04-24 14:30:00,8.1899995803833,830,63.0999984741211,0.239999994635582,867.466674804688,0.0449089929461479,2.76532292366028,0.060885276645422,926.666666666667,"normal","normal","train"
2019-04-24 14:45:00,8.1899995803833,830,63.2999992370605,0.259999990463257,867,0.0423409007489681,2.76281881332397,0.06090447306633,925.666666666667,"normal","normal","train"
2019-04-24 15:00:00,8.1899995803833,830,63.2999992370605,0.279999971389771,869,0.0416279546916485,2.7821671962738,0.0613100491464138,927,"normal","normal","train"
2019-04-24 15:15:00,8.1899995803833,830,63.2999992370605,0.269999980926514,861,0.0462871640920639,2.77751445770264,0.0609711892902851,927.333333333333,"normal","normal","train"
2019-04-24 15:30:00,8.1899995803833,826.166687011719,63.5999984741211,0.249999985098839,861,0.0354526080191135,2.76783156394958,0.0608246400952339,931,"normal","normal","train"
2019-04-24 15:45:00,8.1899995803833,830,63.5999984741211,0.249999985098839,861,0.0427818298339844,2.76978063583374,0.0609230101108551,935.666666666667,"normal","normal","train"
2019-04-24 16:00:00,8.1899995803833,826.166687011719,63.5999984741211,0.229999989271164,861,0.0451884418725967,2.76954102516174,0.0607816763222218,937,"normal","normal","train"
2019-04-24 16:15:00,8.18233299255371,825,63.5999984741211,0.229999989271164,861,0.0501046925783157,2.77140665054321,0.0608345083892345,933,"normal","normal","train"
2019-04-24 16:30:00,8.1899995803833,825,63.5999984741211,0.239999994635582,861,0.0495349615812302,2.7625789642334,0.0607047490775585,932.333333333333,"normal","normal","train"
2019-04-24 16:45:00,8.1899995803833,825,63.5999984741211,0.229999989271164,861,0.0490189753472805,2.75754737854004,0.0604344643652439,933.666666666667,"normal","normal","train"
2019-04-24 17:00:00,8.1899995803833,825,63.5999984741211,0.229999989271164,861,0.0498518906533718,2.75144219398499,0.0603065676987171,934.666666666667,"normal","normal","train"
2019-04-24 17:15:00,8.1899995803833,825,63.5999984741211,0.219999983906746,867,0.0478766076266766,2.74721479415894,0.0600789003074169,937.666666666667,"normal","normal","train"
2019-04-24 17:30:00,8.18233299255371,825,63.5999984741211,0.219999983906746,868.533325195312,0.0474322102963924,2.74057912826538,0.0599098391830921,939,"normal","normal","train"
2019-04-24 17:45:00,8.1899995803833,825,63.5999984741211,0.219999983906746,867,0.04689572006464,2.74346470832825,0.0600389018654823,939.666666666667,"normal","normal","train"
2019-04-24 18:00:00,8.1899995803833,825,63.2999992370605,0.219999983906746,867.466674804688,0.0460017025470734,2.72644305229187,0.0598384626209736,939.333333333333,"normal","normal","train"
2019-04-24 18:15:00,8.1899995803833,830,63.2999992370605,0.239999994635582,867.466674804688,0.0458040125668049,2.7445182800293,0.0600173622369766,940.333333333333,"normal","normal","train"
2019-04-24 18:30:00,8.1899995803833,828.833312988281,63.2533340454102,0.239999994635582,867,0.0510292463004589,2.75236988067627,0.0602479763329029,941,"normal","normal","train"
2019-04-24 18:45:00,8.1899995803833,830,62.7000007629395,0.229999989271164,867,0.043830830603838,2.74173712730408,0.0601680278778076,941.666666666667,"normal","normal","train"
2019-04-24 19:00:00,8.1899995803833,830,62.7000007629395,0.229999989271164,867.466674804688,0.0483136996626854,2.74054741859436,0.0600206404924393,944,"normal","normal","train"
2019-04-24 19:15:00,8.1899995803833,830,62.3999977111816,0.229999989271164,874,0.0483300648629665,2.73495483398438,0.0600370988249779,944.333333333333,"normal","normal","train"
2019-04-24 19:30:00,8.1899995803833,830,62,0.219999983906746,874,0.0519821792840958,2.7405788898468,0.0598862767219543,944,"normal","normal","train"
2019-04-24 19:45:00,8.1899995803833,830,62,0.239999994635582,874,0.0426094830036163,2.73483276367188,0.0599310323596001,946,"normal","normal","train"
